Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
CO;GO;Aparecida de Goiânia;M;entre 51 a 60 anos;2014;8;19/08/2014;26/08/2014;15/09/2014;7;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;M;entre 31 a 40 anos;2014;8;27/08/2014;01/09/2014;10/09/2014;5;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;26/08/2014;05/09/2014;23/09/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Jitaúna;M;entre 21 a 30 anos;2014;8;30/08/2014;08/09/2014;12/09/2014;9;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Guarulhos;M;entre 31 a 40 anos;2014;8;15/08/2014;19/08/2014;05/09/2014;4;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;SP;Guarulhos;M;entre 31 a 40 anos;2014;8;11/08/2014;20/08/2014;05/09/2014;9;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;RJ;Volta Redonda;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;05/09/2014;8;Walmart.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;5
SE;RJ;Volta Redonda;M;entre 21 a 30 anos;2014;8;30/08/2014;06/09/2014;06/09/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Negativação indevida;Telefone;S;S;Finalizada avaliada;Não Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;31/08/2014;03/09/2014;22/09/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Guarulhos;M;entre 21 a 30 anos;2014;8;18/08/2014;27/08/2014;13/09/2014;9;Extra.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Guarulhos;M;entre 21 a 30 anos;2014;8;19/08/2014;26/08/2014;13/09/2014;7;Submarino;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Formiga;M;entre 41 a 50 anos;2014;8;26/08/2014;05/09/2014;05/09/2014;10;Casasbahia.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Sabará;M;entre 31 a 40 anos;2014;8;05/08/2014;14/08/2014;03/09/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança após cancelamento do serviço;Domicílio;N;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;M;entre 51 a 60 anos;2014;8;22/08/2014;25/08/2014;02/09/2014;3;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;MG;Santa Luzia;M;entre 21 a 30 anos;2014;8;18/08/2014;23/08/2014;10/09/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 21 a 30 anos;2014;8;27/08/2014;01/09/2014;08/09/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Telefone;N;S;Finalizada avaliada;Não Resolvida;2
SE;MG;Belo Horizonte;M;entre 41 a 50 anos;2014;8;28/08/2014;;13/09/2014;;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cadastro de Restrição (SPC, Serasa etc);Cobrança / Contestação;Negativação indevida referente à pagamento já efetuado;Telefone;S;N;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 21 a 30 anos;2014;8;30/08/2014;03/09/2014;08/09/2014;4;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;São João de Meriti;M;entre 21 a 30 anos;2014;8;04/08/2014;14/08/2014;03/09/2014;10;Submarino;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Ribeirão Preto;M;entre 61 a 70 anos;2014;8;11/08/2014;14/08/2014;03/09/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;São João de Meriti;M;entre 21 a 30 anos;2014;8;19/08/2014;21/08/2014;08/09/2014;2;Americanas.com;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
NE;BA;Jequié;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;10/09/2014;8;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Congonhas;M;entre 41 a 50 anos;2014;8;29/08/2014;08/09/2014;09/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Olímpia;M;entre 21 a 30 anos;2014;8;11/08/2014;21/08/2014;01/09/2014;10;Casasbahia.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Jequié;M;entre 21 a 30 anos;2014;8;25/08/2014;04/09/2014;22/09/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 61 a 70 anos;2014;8;27/08/2014;05/09/2014;08/09/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Microcomputador e laptops;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;04/08/2014;14/08/2014;03/09/2014;10;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Juiz de Fora;F;entre 41 a 50 anos;2014;8;28/08/2014;04/09/2014;25/09/2014;7;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada não avaliada;Não Avaliada;
CO;DF;Brasília;M;entre 41 a 50 anos;2014;8;07/08/2014;16/08/2014;05/09/2014;9;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Praia Grande;M;entre 21 a 30 anos;2014;8;12/08/2014;22/08/2014;01/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Telefone;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;05/09/2014;7;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;28/08/2014;03/09/2014;03/09/2014;6;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Praia Grande;M;entre 21 a 30 anos;2014;8;15/08/2014;25/08/2014;01/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;12/09/2014;8;Walmart.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;27/08/2014;05/09/2014;26/09/2014;9;Casasbahia.com;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;29/08/2014;01/09/2014;01/09/2014;3;Centauro.com.br;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Londrina;M;entre 21 a 30 anos;2014;8;30/08/2014;05/09/2014;07/09/2014;6;Walmart.com;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Resolvida;5
S ;PR;Londrina;M;entre 21 a 30 anos;2014;8;29/08/2014;03/09/2014;07/09/2014;5;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;05/09/2014;8;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Itaboraí;M;entre 31 a 40 anos;2014;8;19/08/2014;29/08/2014;19/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Clonagem, fraude, furto e roubo;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;ES;Vitória;M;entre 41 a 50 anos;2014;8;12/08/2014;22/08/2014;11/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de compra/saque não reconhecido / Contestação de cobrança;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;M;entre 21 a 30 anos;2014;8;28/08/2014;05/09/2014;26/09/2014;8;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cadastro de Restrição (SPC, Serasa etc);Cobrança / Contestação;Negativação indevida (não cumprimento de acordo de parcelamento);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Guaratinguetá;M;entre 41 a 50 anos;2014;8;27/08/2014;05/09/2014;08/09/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 21 a 30 anos;2014;8;27/08/2014;02/09/2014;23/09/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Niterói;M;entre 41 a 50 anos;2014;8;28/08/2014;04/09/2014;25/09/2014;7;Tam;Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;M;entre 21 a 30 anos;2014;8;28/08/2014;04/09/2014;09/09/2014;7;Walmart.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Bernardo do Campo;F;entre 21 a 30 anos;2014;8;21/08/2014;26/08/2014;02/09/2014;5;Amil;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde;Plano Odontológico (convênio, autogestão, seguro saúde );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Lins;M;entre 61 a 70 anos;2014;8;25/08/2014;02/09/2014;05/09/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Americana;M;entre 21 a 30 anos;2014;8;15/08/2014;22/08/2014;03/09/2014;7;Submarino;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Santo Amaro;F;entre 31 a 40 anos;2014;8;26/08/2014;05/09/2014;05/09/2014;10;Amil;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde;Plano de Saúde (convênio, autogestão, seguro saúde );Cobrança / Contestação;Negativação indevida;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Santo Amaro;F;entre 31 a 40 anos;2014;8;26/08/2014;03/09/2014;03/09/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Domicílio;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;18/08/2014;27/08/2014;17/09/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;F;entre 41 a 50 anos;2014;8;22/08/2014;01/09/2014;02/09/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Microcomputador e laptops;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;2
