Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
S ;PR;Curitiba;F;entre 61 a 70 anos;2014;10;30/10/2014;31/10/2014;07/11/2014;1;Smiles;Programas de Fidelidade;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Contrato / Oferta;Dificuldades com Programas de Fidelidade / Pontuação (resgate, alteração, transferência etc);Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Paulista;M;entre 21 a 30 anos;2014;10;21/10/2014;23/10/2014;02/11/2014;2;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Loja física;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Recife;M;entre 41 a 50 anos;2014;10;30/10/2014;07/11/2014;07/11/2014;8;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;ES;Vila Velha;M;entre 21 a 30 anos;2014;10;15/10/2014;20/10/2014;10/11/2014;5;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;ES;Vila Velha;M;entre 21 a 30 anos;2014;10;19/10/2014;27/10/2014;17/11/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;M;entre 31 a 40 anos;2014;10;06/10/2014;15/10/2014;05/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Caruaru;M;entre 21 a 30 anos;2014;10;07/10/2014;17/10/2014;04/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;2
NE;MA;São Luís;F;entre 21 a 30 anos;2014;10;22/10/2014;31/10/2014;10/11/2014;9;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
SE;ES;Vila Velha;M;entre 41 a 50 anos;2014;10;28/10/2014;06/11/2014;07/11/2014;9;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Entrega do Produto;Produto entregue incompleto / diferente do  pedido / danificado;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 51 a 60 anos;2014;10;31/10/2014;03/11/2014;04/11/2014;3;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de compra/saque não reconhecido / Contestação de cobrança;Loja física;S;S;Finalizada avaliada;Resolvida;1
S ;PR;Curitiba;F;entre 51 a 60 anos;2014;10;30/10/2014;06/11/2014;13/11/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 51 a 60 anos;2014;10;09/10/2014;16/10/2014;06/11/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;N;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Jaboatão dos Guararapes;M;entre 21 a 30 anos;2014;10;26/10/2014;27/10/2014;08/11/2014;1;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Dificuldade em obter protocolo, gravação ou histórico;Telefone;N;S;Finalizada avaliada;Resolvida;3
NE;PE;Jaboatão dos Guararapes;M;entre 21 a 30 anos;2014;10;23/10/2014;01/11/2014;08/11/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;5
CO;MS;Campo Grande;M;entre 41 a 50 anos;2014;10;08/10/2014;15/10/2014;05/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;MS;Campo Grande;F;entre 31 a 40 anos;2014;10;29/10/2014;01/11/2014;18/11/2014;3;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;15/10/2014;25/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Negativação indevida;Telefone;N;S;Finalizada avaliada;Resolvida;1
SE;SP;Osasco;F;entre 21 a 30 anos;2014;10;08/10/2014;17/10/2014;07/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;15/10/2014;25/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Seguro de Vida / Acidentes Pessoais / Desemprego;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Domicílio;S;S;Finalizada avaliada;Resolvida;1
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;15/10/2014;25/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;ES;Vila Velha;M;entre 21 a 30 anos;2014;10;15/10/2014;25/10/2014;15/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;14/10/2014;24/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;N;S;Finalizada avaliada;Resolvida;1
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;14/10/2014;24/10/2014;11/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;N;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;14/10/2014;24/10/2014;11/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;N;S;Finalizada avaliada;Resolvida;2
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;18/10/2014;28/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Demais Seguros (exceto habitacional);Contrato / Oferta;Dificuldade para alterar ou cancelar o contrato /serviço;Ganhei de presente;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;18/10/2014;28/10/2014;08/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Internet;N;S;Finalizada avaliada;Resolvida;1
SE;MG;Lambari;M;entre 21 a 30 anos;2014;10;17/10/2014;;07/11/2014;;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Serviços na internet (provedor, hospedagem, antivírus, vídeos online, aplicativos, jogos);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;N;Finalizada avaliada;Resolvida;1
SE;MG;Juiz de Fora;F;entre 21 a 30 anos;2014;10;31/10/2014;04/11/2014;04/11/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Stand, feiras e eventos;S;S;Finalizada avaliada;Resolvida;4
CO;DF;Brasília;M;entre 21 a 30 anos;2014;10;28/10/2014;29/10/2014;19/11/2014;1;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;ES;Vitória;M;entre 41 a 50 anos;2014;10;16/10/2014;23/10/2014;10/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Não Resolvida;5
SE;ES;Viana;M;entre 21 a 30 anos;2014;10;20/10/2014;30/10/2014;17/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;N;S;Finalizada avaliada;Não Resolvida;4
NE;PE;Recife;M;entre 31 a 40 anos;2014;10;27/10/2014;06/11/2014;08/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Domicílio;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 31 a 40 anos;2014;10;31/10/2014;04/11/2014;17/11/2014;4;LG Electronics;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Falta de peça de reposição;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;10;30/10/2014;07/11/2014;09/11/2014;8;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Contrato / Oferta;Dificuldades com Programas de Fidelidade / Pontuação (resgate, alteração, transferência etc);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;CE;Fortaleza;M;entre 31 a 40 anos;2014;10;14/10/2014;20/10/2014;07/11/2014;6;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Informação;Informações incompletas / inadequadas sobre o produto (na oferta ou no manual);Ganhei de presente;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Guarulhos;M;entre 31 a 40 anos;2014;10;06/10/2014;16/10/2014;06/11/2014;10;Pontofrio.com;Comércio Eletrônico;Demais Produtos;Produtos para crianças (carrinho, brinquedos, cadeira, vestuário, mamadeira, etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Guarulhos;M;entre 31 a 40 anos;2014;10;14/10/2014;17/10/2014;07/11/2014;3;Walmart.com;Comércio Eletrônico;Demais Produtos;Perfumaria, cosméticos e higiene pessoal;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Guarulhos;M;entre 31 a 40 anos;2014;10;17/10/2014;27/10/2014;17/11/2014;10;Casasbahia.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Guarulhos;M;entre 21 a 30 anos;2014;10;20/10/2014;28/10/2014;17/11/2014;8;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;RJ;Volta Redonda;M;entre 21 a 30 anos;2014;10;30/10/2014;06/11/2014;13/11/2014;7;Shoptime;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Jitaúna;M;entre 21 a 30 anos;2014;10;31/10/2014;03/11/2014;22/11/2014;3;Walmart.com;Comércio Eletrônico;Demais Produtos;Móveis e Colchões;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Jitaúna;M;entre 21 a 30 anos;2014;10;31/10/2014;05/11/2014;22/11/2014;5;Americanas.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Taubaté;M;entre 41 a 50 anos;2014;10;30/10/2014;07/11/2014;26/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;16/10/2014;24/10/2014;03/11/2014;8;Casasbahia.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;MT;Cuiabá;F;entre 31 a 40 anos;2014;10;29/10/2014;08/11/2014;18/11/2014;10;City Lar;Varejo;Produtos Eletrodomésticos e Eletrônicos;Ar condicionado e aquecedor;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada avaliada;Resolvida;2
SE;SP;São Paulo;M;até 20 anos;2014;10;22/10/2014;30/10/2014;03/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
NE;PE;Recife;M;entre 21 a 30 anos;2014;10;26/10/2014;05/11/2014;15/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Não Resolvida;3
NE;CE;Iguatu;M;entre 41 a 50 anos;2014;10;17/10/2014;27/10/2014;15/11/2014;10;Amil;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde;Plano de Saúde (convênio, autogestão, seguro saúde );Cobrança / Contestação;Reajuste - descumprimento do estatuto do idoso;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Londrina;M;entre 41 a 50 anos;2014;10;24/10/2014;28/10/2014;15/11/2014;4;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Internet;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Belo Horizonte;M;entre 41 a 50 anos;2014;10;29/10/2014;30/10/2014;02/11/2014;1;KaBuM!;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;29/10/2014;08/11/2014;29/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada não avaliada;Não Avaliada;
